Id,Label,Modularity Class,Eccentricity,Closeness Centrality,Betweenness Centrality,Clustering Coefficient,Eigenvector Centrality,In-degress,Out-degree,Degree,Group
601088,,8,5,2.396511628,3271.340971,0.32226762,0.235074741,89,89,178,1
601299,,8,5,2.224031008,7435.990757,0.5081572,0.685503451,178,178,356,1
601588,,8,5,2.342248062,11940.83126,0.26770917,0.161148553,87,87,174,1
601607,,8,5,2.155813953,14758.44009,0.36764815,0.824297123,232,232,464,1
601633,,0,5,2.211627907,22269.07326,0.20099178,0.348400368,179,179,358,1
601766,,8,5,2.21744186,11566.28761,0.4988123,0.69051462,177,177,354,1
601866,,8,5,2.290310078,24339.82981,0.22960386,0.237180363,134,134,268,1
601898,,8,5,2.395736434,4298.551659,0.37728938,0.21179711,91,91,182,1
601919,,1,5,2.364728682,20006.03299,0.2749684,0.19563676,113,113,226,1
601991,,8,5,2.548449612,3250.691504,0.480111,0.103013239,47,47,94,1
601992,,8,5,2.436434109,2395.897431,0.38147497,0.15921962,68,68,136,1
603993,,8,5,2.301550388,15297.22519,0.23917137,0.205755258,118,118,236,1
900948,,3,5,2.479844961,3317.462238,0.4158192,0.115930722,60,60,120,1
601390,,8,5,2.194186047,14138.06251,0.42337817,0.728634014,202,202,404,1
601628,,8,5,2.279069767,7096.674757,0.7525599,0.615634734,136,136,272,1
400,,4,5,2.191860465,19363.97,0.24493182,0.361460551,167,167,334,1
300131,,4,5,2.707364341,568.5614624,0.42153847,0.029246344,26,26,52,1
505,,3,6,3.26744186,163.0768999,0.46666667,0.002503699,6,6,12,1
581,,3,4,2.380232558,4336.365152,0.302807,0.150611454,76,76,152,1
600007,,8,5,2.764341085,369.0786106,0.36842105,0.037890902,19,19,38,1
2124,,4,5,2.339922481,6822.787941,0.3680834,0.169745713,87,87,174,1
600887,,8,5,2.208914729,7608.084883,0.51282465,0.682331461,176,176,352,1
985,,7,5,2.825581395,1674.393865,0.3105263,0.01666537,20,20,40,1
2287,,4,5,2.488372093,8343.349704,0.38644066,0.092442697,60,60,120,1
600650,,3,5,2.358139535,9431.530977,0.2875859,0.220343984,97,97,194,1
600827,,3,5,2.366666667,7522.501088,0.36992356,0.232865262,92,92,184,1
600618,,1,4,2.396899225,10551.14891,0.29750076,0.114794591,82,82,164,1
600851,,4,5,2.610465116,981.3691373,0.4275862,0.043185841,30,30,60,1
600555,,3,5,3.111627907,0,1,0.006822793,9,9,18,1
600602,,3,5,2.851162791,995.5662317,0.54545456,0.020128205,23,23,46,1
600695,,3,5,2.858139535,422.732383,0.5494071,0.020135568,23,23,46,1
600818,,3,5,2.656589147,6216.966079,0.42942944,0.051834162,37,37,74,1
600845,,9,4,2.279844961,19241.84402,0.28683785,0.243511463,132,132,264,1
900935,,3,5,2.88372093,347.7719516,0.46153846,0.017549621,14,14,28,1
600295,,3,5,2.631395349,1483.92389,0.46696696,0.048564703,37,37,74,1
848,,13,5,2.242248062,15214.1432,0.25841576,0.34008585,162,162,324,1
2051,,0,5,2.315503876,9070.685678,0.2363256,0.215626538,112,112,224,1
2191,,0,5,2.384883721,4796.236992,0.39495495,0.147321598,75,75,150,1
2604,,4,5,2.751937984,1478.803243,0.50877196,0.031889405,19,19,38,1
2701,,4,5,2.421317829,2923.295451,0.34855136,0.099068526,68,68,136,1
300203,,3,5,2.365891473,3981.715406,0.29085803,0.161727264,89,89,178,1
600210,,4,5,2.442248062,1751.464912,0.40673402,0.120590074,55,55,110,1
600486,,0,4,2.291472868,7344.182863,0.2592838,0.237551584,117,117,234,1
49,,4,4,2.252713178,11038.15396,0.2723333,0.316496392,143,143,286,1
543,,13,5,2.398449612,5875.437007,0.4363924,0.136300882,80,80,160,1
726,,3,5,2.680620155,153.1714466,0.77005345,0.073580525,34,34,68,1
822,,3,5,2.673643411,757.4676471,0.6936508,0.07106581,36,36,72,1
2001,,3,5,2.434108527,4592.747646,0.43022776,0.139623872,70,70,140,1
2140,,3,5,2.679844961,396.9823848,0.78409094,0.065582567,33,33,66,1
2150,,7,5,2.524031008,8793.730915,0.5252905,0.097542262,77,77,154,1
600009,,8,4,2.21744186,9809.778812,0.5637064,0.645479086,164,164,328,1
600028,,8,5,2.543023256,1093.137691,0.4830827,0.167602841,57,57,114,1
600178,,3,5,2.548837209,7387.58049,0.37421384,0.074225267,54,54,108,1
600336,,3,5,2.70620155,5643.944616,0.7746212,0.060124551,33,33,66,1
600370,,3,5,2.615116279,4532.807714,0.5195122,0.065333206,41,41,82,1
601006,,8,5,2.184108527,28079.02205,0.40688443,0.692592931,200,200,400,1
900953,,3,5,2.901162791,630.8002812,0.57309943,0.017534246,19,19,38,1
423,,2,5,2.348837209,7003.965829,0.2776907,0.169472922,88,88,176,1
600872,,8,4,2.119379845,21022.28947,0.3088848,0.844366876,256,256,512,1
37,,3,6,3.226356589,91.04697003,0.7619048,0.003378102,7,7,14,1
528,,8,5,2.362790698,5567.280903,0.3952381,0.232729821,85,85,170,1
801,,9,5,2.237984496,9148.99072,0.32083333,0.343590471,145,145,290,1
600489,,8,5,2.320155039,9805.739955,0.28478712,0.19995862,108,108,216,1
600521,,4,5,2.350387597,11990.69252,0.2575588,0.146336472,95,95,190,1
601800,,8,5,2.207364341,13203.24878,0.4839291,0.694614399,186,186,372,1
600425,,8,5,2.820930233,875.2953549,0.23809524,0.021574382,15,15,30,1
629,,8,5,2.382945736,2907.319776,0.4396156,0.20024392,84,84,168,1
898,,8,5,2.351937984,9395.886516,0.37587658,0.21134811,93,93,186,1
600432,,8,6,3.040697674,67.74889443,0.4,0.007294282,5,5,10,1
600771,,9,5,2.31124031,13928.26119,0.42474803,0.177702356,95,95,190,1
600694,,4,5,2.457751938,3692.39487,0.4639017,0.161956732,63,63,126,1
600383,,2,5,2.651937984,627.764149,0.455914,0.06658721,31,31,62,1
600068,,4,5,2.468604651,1346.249497,0.6294326,0.110543667,48,48,96,1
600239,,8,5,3.187209302,28.76541868,0.33333334,0.003502337,3,3,6,1
603199,,8,5,2.559689922,4218.848886,0.47621563,0.050840845,44,44,88,1
2171,,4,5,2.419379845,3923.283477,0.5858757,0.115610044,60,60,120,1
300335,,3,5,2.436046512,3528.916505,0.3728482,0.117439396,72,72,144,1
153,,4,5,2.689922481,1604.11631,0.3116883,0.025594879,22,22,44,1
409,,4,5,3.057364341,104.0951577,0.3809524,0.00862711,7,7,14,1
859,,2,5,2.956589147,177.3683329,0.6545454,0.010204733,11,11,22,1
600444,,4,5,2.934883721,778.2367161,0.31868133,0.011024889,14,14,28,1
591,,4,5,2.729844961,1289.837325,0.34387353,0.03051151,23,23,46,1
2404,,3,5,3.012015504,154.8130068,0.25,0.0070984,8,8,16,1
2555,,0,5,2.528294574,1992.413222,0.7755102,0.084900016,49,49,98,1
2165,,5,6,3.22751938,3.291620807,0.6666667,0.005409082,3,3,6,1
915,,2,5,2.517054264,2786.387618,0.30851063,0.064519724,48,48,96,1
2322,,3,5,2.472868217,1234.027374,0.46103895,0.091461603,56,56,112,1
2480,,9,5,2.663953488,860.4950072,0.5014245,0.042716261,27,27,54,1
619,,7,4,2.393410853,8563.208759,0.29988894,0.093409143,74,74,148,1
600318,,7,5,2.899224806,2750.378846,0.21818182,0.011516624,11,11,22,1
868,,7,5,2.424418605,9124.581502,0.27225673,0.078094113,70,70,140,1
600418,,4,5,2.250387597,17048.44762,0.24989265,0.308873342,137,137,274,1
600218,,2,5,2.842635659,1007.241625,0.21568628,0.01705505,18,18,36,1
2298,,7,5,2.642248062,800.5495693,0.7407407,0.046995645,28,28,56,1
2501,,13,5,2.339147287,8769.739996,0.27792096,0.143179847,97,97,194,1
600373,,13,5,2.396899225,3282.075295,0.43882433,0.141796513,77,77,154,1
2470,,4,5,2.724418605,379.6742652,0.48095238,0.032016919,21,21,42,1
2475,,13,5,2.427131783,5402.14854,0.31138715,0.096999918,70,70,140,1
600375,,1,5,2.595736434,1038.495043,0.4902439,0.063008112,41,41,82,1
600522,,13,5,2.741085271,287.5214475,0.54210526,0.027450522,20,20,40,1
601231,,4,5,2.496124031,2722.818335,0.30867347,0.081719449,49,49,98,1
600552,,4,5,2.708139535,668.0615588,0.51724136,0.041520296,29,29,58,1
2288,,5,5,2.956976744,124.0498156,0.46666667,0.015297531,6,6,12,1
601918,,8,5,2.186434109,10799.51249,0.48865527,0.721976692,184,184,368,1
2113,,0,5,2.975193798,3290.518669,0.14285715,0.01020687,8,8,16,1
2703,,2,5,2.341472868,11953.31251,0.2755102,0.197075997,99,99,198,1
600172,,8,5,2.518217054,5307.447092,0.34588236,0.083256714,51,51,102,1
2180,,0,5,2.727131783,617.7739784,0.4523077,0.027198066,26,26,52,1
2586,,4,5,2.916666667,90.58798061,0.53333336,0.011412035,10,10,20,1
600757,,1,5,2.578682171,629.523523,0.6405797,0.073941258,46,46,92,1
600814,,7,5,2.59379845,2809.397103,0.48473635,0.056716724,47,47,94,1
2172,,0,5,2.397286822,4183.463508,0.43985954,0.092522332,68,68,136,1
300220,,0,5,2.486046512,2441.71619,0.41654572,0.070526197,53,53,106,1
600879,,9,5,2.25503876,7691.841619,0.36503267,0.357419801,136,136,272,1
600063,,0,6,3.97751938,0,0,2.24E-04,1,1,2,1
34,,2,6,3.189534884,222.8489103,0.16666667,0.004131709,4,4,8,1
600523,,9,5,2.458527132,4868.762675,0.7134576,0.15852892,70,70,140,1
2613,,3,5,3.069379845,35.32112025,0.5,0.006272744,4,4,8,1
600000,,8,5,2.265503876,7819.737421,0.74346405,0.605483461,136,136,272,1
600615,,3,5,2.935658915,144.6543531,0.6545454,0.017855828,11,11,22,1
600616,,8,5,2.227906977,12731.76591,0.54757214,0.664532855,166,166,332,1
600628,,7,5,2.393410853,14121.69813,0.24540347,0.12040022,89,89,178,1
600655,,3,5,2.396124031,2931.608975,0.4062989,0.172313245,72,72,144,1
600822,,3,5,2.471317829,5856.947419,0.25856045,0.063252038,54,54,108,1
600833,,8,5,2.534108527,4131.057885,0.36968085,0.081301984,48,48,96,1
600838,,3,5,2.846124031,338.0009182,0.4509804,0.032634751,18,18,36,1
600884,,4,5,2.434108527,9032.770638,0.47314578,0.116093676,69,69,138,1
2451,,7,5,2.791472868,2157.277754,0.8854902,0.041530557,51,51,102,1
300370,,0,5,2.8,1683.061162,0.7794118,0.01833845,17,17,34,1
2115,,13,5,2.406589147,6130.590436,0.2966507,0.09926445,77,77,154,1
2121,,0,5,2.492635659,8978.683332,0.32400933,0.087059244,66,66,132,1
600298,,2,5,2.683333333,495.4848513,0.30833334,0.028432242,16,16,32,1
2104,,13,5,2.339147287,5937.020656,0.3359406,0.138943688,101,101,202,1
300068,,9,5,2.374806202,2084.472809,0.55158323,0.192834388,89,89,178,1
600010,,1,5,2.495736434,1285.39092,0.5073057,0.094786549,59,59,118,1
600111,,8,5,2.258527132,5363.00426,0.6410976,0.659232103,155,155,310,1
825,,8,5,2.421705426,8580.268721,0.33055556,0.157243655,81,81,162,1
983,,8,5,2.567829457,777.9711361,0.38205364,0.100459592,47,47,94,1
600019,,8,5,2.201550388,12300.19903,0.45627958,0.696312521,190,190,380,1
600718,,4,5,2.517829457,286.5806835,0.589899,0.132733987,45,45,90,1
601601,,8,5,2.228294574,5532.274039,0.5814754,0.664831038,164,164,328,1
601668,,8,5,2.252325581,5356.447172,0.5978027,0.651726882,159,159,318,1
791,,0,5,2.412015504,6156.146662,0.27243245,0.097404017,75,75,150,1
2068,,0,5,2.503488372,3906.025026,0.3091437,0.055878888,53,53,106,1
2549,,4,5,2.374031008,3594.55771,0.45088246,0.131688705,78,78,156,1
300187,,4,5,2.334108527,6001.368783,0.34129295,0.1857547,102,102,204,1
2643,,1,6,3.141472868,418.5550734,0.21428572,0.004665008,8,8,16,1
600073,,1,5,2.932170543,2646.195788,0.11111111,0.011960837,10,10,20,1
552,,2,5,3.120542636,0,1,0.005264909,4,4,8,1
300402,,8,5,2.682170543,6301.244016,0.4959596,0.041601801,45,45,90,1
600714,,2,6,3.596899225,13.42969801,0,8.22E-04,2,2,4,1
931,,7,5,2.779457364,1440.344805,0.78571427,0.028298864,35,35,70,1
600730,,4,5,3.141860465,595.9128184,0.1,0.003355388,5,5,10,1
603000,,8,5,2.503488372,1628.629415,0.43249562,0.130671692,59,59,118,1
600289,,8,5,2.295736434,3237.175408,0.93473387,0.590319929,120,120,240,1
600266,,2,5,3.022868217,87.45921351,0.5833333,0.008439327,9,9,18,1
601886,,4,5,2.488372093,1620.424789,0.3942029,0.094865118,46,46,92,1
829,,4,5,2.570542636,714.1830008,0.32512316,0.043374001,29,29,58,1
600166,,5,5,2.882170543,275.8009139,0.6727273,0.020293479,11,11,22,1
600893,,1,5,2.651937984,914.1501971,0.7044335,0.043635385,29,29,58,1
600023,,1,5,2.747674419,803.5518334,0.325,0.030744205,25,25,50,1
603698,,13,5,2.453488372,5657.407766,0.45198223,0.111704287,77,77,154,1
912,,5,5,3.036046512,251.8319772,0.14285715,0.006888909,7,7,14,1
2093,,9,5,2.690697674,647.5469465,0.76086956,0.032496033,24,24,48,1
939,,9,5,2.405813953,4646.245708,0.28533646,0.147213927,83,83,166,1
300090,,2,5,2.56744186,3531.83793,0.2775842,0.040746058,42,42,84,1
2024,,4,5,2.501550388,5190.957442,0.9254902,0.132053492,51,51,102,1
2209,,7,6,2.982170543,2940.416067,0.22222222,0.008782824,9,9,18,1
600861,,4,5,2.508914729,3611.796029,0.35437432,0.063731451,43,43,86,1
8,,12,2,1.333333333,4,0,3.07E-04,2,2,4,1
300395,,12,3,2,0,0,1.56E-04,1,1,2,1
2707,,7,5,2.643410853,962.1562498,0.37192118,0.035006513,29,29,58,1
2740,,5,5,2.860852713,196.091236,0.7794118,0.018008562,17,17,34,1
922,,2,5,3.017054264,302.7517188,0.2820513,0.009070199,13,13,26,1
600509,,0,5,2.434883721,9190.712634,0.4904429,0.139647764,66,66,132,1
600006,,7,5,2.451937984,8614.518814,0.24646464,0.061748156,55,55,110,1
600645,,0,5,2.378294574,6954.865185,0.26682317,0.112909068,72,72,144,1
600743,,2,6,3.464341085,115.9825456,0,0.001240026,3,3,6,1
601000,,4,5,2.496124031,11439.38495,0.45975947,0.085263032,47,47,94,1
2727,,0,5,2.59379845,484.8971337,0.7822581,0.058667682,32,32,64,1
300016,,0,4,2.360077519,7693.882219,0.3143453,0.199288727,110,110,220,1
600206,,1,5,3.160465116,53.13623186,0.5,0.004383517,4,4,8,1
300073,,13,5,2.492248062,2731.340066,0.33372298,0.077948213,59,59,118,1
2186,,9,5,2.734496124,347.584605,0.4105263,0.032884704,20,20,40,1
600791,,2,5,2.710465116,653.4789898,0.4,0.041482744,26,26,52,1
800,,0,4,2.2,16859.73603,0.2347826,0.414750903,185,185,370,1
906,,0,5,2.366666667,5194.035537,0.37190276,0.150309579,93,93,186,1
923,,4,5,2.622093023,605.3545411,0.6182266,0.048300923,29,29,58,1
600126,,4,5,2.434496124,2556.497522,0.3480769,0.134032429,65,65,130,1
600149,,4,5,2.497674419,2420.317908,0.36618358,0.066061427,46,46,92,1
2507,,4,5,2.318217054,6787.653765,0.34468865,0.214173327,105,105,210,1
970,,9,5,2.493023256,4308.108956,0.3708273,0.098923089,53,53,106,1
300107,,13,5,3.123255814,52.56733297,0.71428573,0.004089698,7,7,14,1
683,,2,5,3.199224806,10.93747345,0.33333334,0.002637506,3,3,6,1
300282,,2,5,2.946124031,335.4698075,0.43589744,0.012246758,13,13,26,1
600704,,2,5,2.866666667,878.4826553,0.16483517,0.016892699,14,14,28,1
517,,2,5,3.136046512,1028.110505,0.2857143,0.004777714,7,7,14,1
519,,4,5,2.9,122.8983815,0.43636364,0.01161191,11,11,22,1
600500,,4,5,2.424806202,2012.122293,0.45742995,0.132787612,62,62,124,1
600683,,4,5,2.456976744,5083.926695,0.23838384,0.06709101,55,55,110,1
300285,,9,4,2.331782946,4182.419078,0.49113607,0.186881603,90,90,180,1
600175,,4,6,3.381782946,0,0,0.001393777,1,1,2,1
600376,,4,5,2.382170543,8155.396832,0.30041012,0.150692922,77,77,154,1
600062,,8,5,2.134496124,33381.38088,0.3285209,0.799587856,243,243,486,1
788,,13,5,2.861627907,179.5546355,0.37777779,0.013988216,10,10,20,1
300215,,4,5,2.741472868,412.2576997,0.41911766,0.027508679,17,17,34,1
697,,1,6,3.594573643,112.7599619,0,9.78E-04,3,3,6,1
2426,,1,6,3.216666667,363.0086863,0.5,0.002529333,4,4,8,1
600448,,4,5,2.49379845,8727.904539,0.8232006,0.128755426,54,54,108,1
600960,,1,5,2.950387597,2931.560037,0.16666667,0.011200741,9,9,18,1
516,,13,4,2.391472868,8920.101795,0.4012654,0.1110043,78,78,156,1
700,,9,5,2.377131783,3768.950431,0.5330532,0.185541276,85,85,170,1
705,,2,5,2.382945736,10836.80231,0.22280702,0.106357059,76,76,152,1
739,,4,5,2.379457364,6547.675588,0.43404254,0.204643089,95,95,190,1
852,,7,5,2.508914729,2326.795682,0.36447734,0.074270384,47,47,94,1
949,,2,5,2.596899225,1786.536726,0.39687055,0.053715242,38,38,76,1
2078,,2,5,2.78255814,472.7944198,0.4502924,0.021522661,19,19,38,1
2433,,2,5,2.627131783,801.6179051,0.5383065,0.045834418,32,32,64,1
2522,,4,5,2.326744186,6726.854407,0.3750334,0.153960967,87,87,174,1
600526,,8,5,2.168992248,15425.78488,0.40040913,0.77316705,216,216,432,1
600537,,2,5,2.750775194,654.4558596,0.38735178,0.029275765,23,23,46,1
600969,,3,5,2.491085271,2336.407073,0.44163266,0.071006321,50,50,100,1
600153,,8,5,2.297674419,12590.398,0.2657168,0.306245561,127,127,254,1
600188,,8,5,2.340697674,16632.60013,0.24663928,0.187222752,104,104,208,1
600547,,8,5,2.351550388,10822.80156,0.28711966,0.179308162,94,94,188,1
600739,,4,5,2.523255814,1101.967697,0.45143387,0.113137615,47,47,94,1
601333,,8,5,2.489147287,2272.384251,0.48626533,0.125000346,59,59,118,1
999,,4,5,2.443023256,1620.747843,0.46433565,0.154218873,66,66,132,1
600085,,4,5,2.391085271,1088.301908,0.4341693,0.242227756,88,88,176,1
600315,,8,5,2.247286822,7461.813185,0.619641,0.628897898,152,152,304,1
913,,7,6,3.422868217,120.9259204,0.33333334,0.001349681,3,3,6,1
2596,,2,5,2.987984496,216.1434631,0.4,0.008698371,11,11,22,1
2468,,7,5,2.650775194,1516.748209,0.52991456,0.043541208,27,27,54,1
300121,,7,5,2.52248062,4345.989206,0.41414142,0.055270706,45,45,90,1
600834,,7,5,2.728682171,1081.885708,0.6916996,0.03619943,23,23,46,1
2585,,2,6,3.09496124,81.80386027,0.4,0.005326192,6,6,12,1
600807,,2,5,3.01627907,265.2136975,0.57575756,0.008455611,12,12,24,1
600267,,4,5,3.047286822,63.62374744,0.33333334,0.006366618,6,6,12,1
600292,,4,5,2.396124031,5441.655565,0.48375767,0.125650837,68,68,136,1
597,,1,5,2.608914729,4750.564033,0.53977275,0.043670852,33,33,66,1
600251,,2,5,2.504651163,5233.180912,0.4155102,0.073638909,50,50,100,1
540,,2,5,2.742248062,231.7392063,0.66450214,0.048814763,22,22,44,1
600568,,2,5,2.806976744,595.7535177,0.30718955,0.020871642,18,18,36,1
600077,,4,5,2.381007752,10727.47839,0.24210526,0.115753603,76,76,152,1
601636,,2,5,2.765503876,134.7431593,0.9047619,0.030277076,21,21,42,1
603123,,8,5,2.616666667,1534.359536,0.6474359,0.070097221,40,40,80,1
600235,,7,5,2.689534884,7538.202431,0.42068964,0.03785321,30,30,60,1
600532,,7,5,2.896899225,1914.295913,0.2748538,0.012171092,19,19,38,1
2133,,2,6,3.752325581,0,0,4.74E-04,1,1,2,1
600008,,8,4,2.153875969,15949.21257,0.39719626,0.764825662,214,214,428,1
601777,,2,5,2.594186047,1243.348275,0.4943182,0.049178066,33,33,66,1
2309,,9,6,3.250387597,5716.178797,0.14285715,0.003218055,8,8,16,1
600751,,2,5,3.041472868,85.83910532,0.6388889,0.007821254,9,9,18,1
600279,,8,5,3.105426357,158.7472726,0.26666668,0.004845606,6,6,12,1
300372,,0,5,3.00503876,55.72165818,0.6666667,0.010035876,6,6,12,1
2005,,4,5,2.243410853,12661.9142,0.28618023,0.31411363,147,147,294,1
2312,,5,5,2.972093023,93.01911701,0.3809524,0.012934704,7,7,14,1
600824,,8,5,2.249224806,8736.962367,0.63743335,0.623440883,148,148,296,1
300117,,2,5,2.745736434,1479.334343,0.51076925,0.020461486,26,26,52,1
300120,,7,5,2.61124031,5516.754557,0.5496982,0.058661947,71,71,142,1
2306,,7,5,3.046899225,132.4735441,0.1,0.006460703,5,5,10,1
600159,,1,5,3.05620155,126.6601866,0.74725276,0.008079395,14,14,28,1
600246,,2,5,2.721705426,920.1794119,0.5952381,0.0272749,21,21,42,1
300205,,13,5,2.669379845,3566.34525,0.37878788,0.03350946,33,33,66,1
300301,,9,5,2.784883721,493.0138063,0.41578948,0.020726829,20,20,40,1
601996,,0,5,3.167054264,3.079690645,0,0.004233752,2,2,4,1
600515,,7,5,2.643023256,145.9803962,0.8738462,0.044191328,26,26,52,1
2160,,13,5,2.96627907,1095.603155,0.37878788,0.010545189,12,12,24,1
2331,,13,5,2.773643411,2454.530525,0.35507247,0.021075865,24,24,48,1
300158,,13,5,2.871317829,975.0868934,0.25641027,0.013640957,13,13,26,1
600327,,0,5,2.678294574,6086.035399,0.34610918,0.03949615,42,42,84,1
300042,,0,6,3.379069767,5211.56602,0.16666667,0.001728579,4,4,8,1
2173,,0,5,2.598062016,3029.746265,0.71692747,0.052666767,38,38,76,1
2382,,0,5,2.314728682,18824.08198,0.2996186,0.179084143,115,115,230,1
2457,,3,5,2.986434109,571.8911432,0.43589744,0.007707005,13,13,26,1
600501,,9,5,2.436434109,2095.925968,0.69818914,0.161959539,71,71,142,1
600630,,3,5,2.620155039,5864.471737,0.34566596,0.070163573,44,44,88,1
2534,,3,6,3.191860465,0,1,0.00366347,3,3,6,1
2222,,7,5,2.794186047,1692.455194,0.85595775,0.043323741,52,52,104,1
893,,0,5,2.659302326,3605.321823,0.31182796,0.037850663,31,31,62,1
600338,,4,5,2.529069767,2856.503268,0.56678283,0.072654409,42,42,84,1
952,,4,4,2.415116279,5637.988025,0.36072072,0.095451252,75,75,150,1
600491,,8,5,2.210852713,7823.840283,0.54617274,0.666616323,167,167,334,1
600097,,4,5,2.652325581,2312.292989,0.28,0.033491621,26,26,52,1
601016,,8,5,2.693410853,2559.975855,0.5930931,0.039573317,37,37,74,1
600558,,7,5,2.657751938,1319.998492,0.2936508,0.034583178,28,28,56,1
601801,,8,4,2.117829457,28895.01373,0.31382406,0.819733464,252,252,504,1
895,,4,4,2.257364341,13117.47186,0.2700411,0.269657278,140,140,280,1
600511,,4,5,2.319767442,7207.636446,0.28689826,0.264072791,107,107,214,1
21,,7,5,2.549224806,3714.212001,0.45535713,0.062113808,49,49,98,1
66,,13,5,2.635658915,3080.376456,0.42540324,0.035476349,32,32,64,1
835,,7,6,3.968992248,29.15044589,0,3.99E-04,2,2,4,1
2071,,4,5,3.120930233,3267.844202,0.5,0.004215394,4,4,8,1
2308,,7,5,2.784496124,767.7969694,0.34558824,0.018850035,17,17,34,1
2347,,7,5,2.717054264,1997.162884,0.5462366,0.027930367,31,31,62,1
300032,,4,5,2.499612403,4353.173189,0.25700483,0.074422079,46,46,92,1
600107,,5,5,3.03875969,0,1,0.008344891,7,7,14,1
600290,,0,5,2.425193798,4680.468675,0.45174825,0.114117432,66,66,132,1
785,,7,5,2.821317829,3657.371313,0.275,0.015868219,16,16,32,1
600291,,7,5,2.853488372,853.9219139,0.45454547,0.014412842,11,11,22,1
600371,,7,5,2.750387597,8185.954148,0.15172414,0.020938434,30,30,60,1
2609,,0,5,2.337596899,10107.87439,0.23202352,0.122843487,87,87,174,1
300338,,9,5,2.429069767,530.5676555,0.81351984,0.1464723,66,66,132,1
300354,,0,5,2.67751938,1553.346667,0.3783784,0.043815527,38,38,76,1
601001,,8,5,2.623255814,701.8344007,0.44408602,0.061163507,31,31,62,1
601689,,1,5,2.560077519,878.4862654,0.58612245,0.074582457,50,50,100,1
600052,,9,5,2.692635659,274.5302501,0.6838235,0.029161035,17,17,34,1
600109,,8,5,2.451162791,7108.548877,0.31942403,0.182383858,83,83,166,1
2282,,4,5,3.119379845,46.55287948,0.2,0.004317842,5,5,10,1
720,,7,5,2.736434109,5192.733336,0.7027027,0.031862414,37,37,74,1
600760,,9,5,2.487209302,954.5524442,0.8508726,0.154902606,62,62,124,1
300340,,0,5,2.539922481,2069.057339,0.3089701,0.058923639,43,43,86,1
600393,,1,5,2.930620155,2322.282083,0.35177866,0.012322813,23,23,46,1
600078,,13,6,3.287209302,5243.784379,0.1,0.002001953,5,5,10,1
600209,,13,7,4.286821705,0,0,1.77E-04,1,1,2,1
777,,7,5,3.107751938,0,1,0.011224821,4,4,8,1
2167,,7,5,2.547286822,2354.476516,0.49379432,0.072483583,48,48,96,1
2467,,13,5,2.795348837,5201.452425,0.7058824,0.030763349,17,17,34,1
2044,,7,6,3.21124031,207.1757798,0.16666667,0.003021936,4,4,8,1
600470,,7,5,2.793410853,1759.473914,0.25263157,0.016323258,20,20,40,1
2264,,2,5,2.886821705,1230.428481,0.32916668,0.023188603,16,16,32,1
600031,,8,5,2.998449612,66.21728477,0.4,0.00975932,6,6,12,1
600535,,8,5,2.184883721,13737.88425,0.4470064,0.71386676,190,190,380,1
600146,,7,6,3.113178295,861.0897722,0.30555555,0.00465584,9,9,18,1
2046,,9,5,2.426744186,7630.545596,0.6774327,0.163788316,70,70,140,1
300421,,1,6,3.395736434,0,1,0.001732263,2,2,4,1
603333,,1,5,2.955813953,706.1317895,0.64761907,0.01148144,15,15,30,1
692,,0,5,3.168992248,701.1998016,0.33333334,0.003886275,10,10,20,1
920,,4,5,2.36124031,6143.391425,0.41905004,0.180533611,89,89,178,1
600475,,1,5,2.525193798,2743.147263,0.4654088,0.073688111,54,54,108,1
99,,0,5,2.400387597,4576.792408,0.2515735,0.114540894,74,74,148,1
930,,0,5,2.519767442,690.6723515,0.7294872,0.062459097,40,40,80,1
600076,,4,5,2.894186047,105.4174005,0.4888889,0.011686724,10,10,20,1
2067,,3,6,3.359302326,5092.247984,0.0952381,0.002244059,7,7,14,1
600592,,3,5,3.105813953,5706.046676,0.06666667,0.004350855,6,6,12,1
68,,3,6,3.715891473,1188.442178,0.33333334,7.60E-04,3,3,6,1
632,,3,7,4.299612403,364.759835,0.33333334,5.01E-04,3,3,6,1
601012,,4,5,2.510077519,355.5091352,0.8812057,0.094343219,48,48,96,1
600549,,8,5,2.601162791,1403.651645,0.61764705,0.090941006,35,35,70,1
600363,,5,5,2.951937984,5912.567597,0.10909091,0.011873533,11,11,22,1
600499,,4,5,2.67751938,1062.674586,0.46666667,0.053091719,31,31,62,1
600517,,3,5,2.751937984,103.3359943,0.71794873,0.035603509,13,13,26,1
544,,2,6,3.530620155,33.59430833,0,0.001113887,3,3,6,1
616,,2,5,2.95620155,1495.693653,0.16363636,0.011333139,11,11,22,1
600300,,4,5,2.902325581,4204.142902,0.37142858,0.011336439,15,15,30,1
300305,,3,5,3.250775194,78.83996027,0,0.002268273,3,3,6,1
600105,,0,5,3.154651163,807.238097,0.26666668,0.004038329,6,6,12,1
600692,,9,6,3.671317829,8.759476011,0,5.76E-04,2,2,4,1
600110,,7,5,3.012403101,7619.216996,0.2777778,0.007501815,9,9,18,1
601999,,7,6,4.012015504,0,0,2.26E-04,1,1,2,1
723,,7,5,2.776356589,889.8556821,0.88941175,0.04265764,51,51,102,1
2198,,0,5,3.081395349,8.268552299,0.33333334,0.004471836,3,3,6,1
600846,,0,5,2.411627907,13630.77875,0.32990867,0.087619358,73,73,146,1
600093,,0,5,2.590697674,6979.815881,0.43294117,0.058019481,51,51,102,1
