Source,Target,Sort,Time
600592,650,3,2013/12/31
600592,2311,3,2013/12/31
45,600029,3,2013/12/31
45,600467,3,2013/12/31
45,601888,3,2013/12/31
600029,45,3,2013/12/31
600029,600467,3,2013/12/31
600029,601888,3,2013/12/31
600467,45,3,2013/12/31
600467,600029,3,2013/12/31
600467,601888,3,2013/12/31
601888,45,3,2013/12/31
601888,600029,3,2013/12/31
601888,600467,3,2013/12/31
418,581,3,2013/12/31
418,848,3,2013/12/31
418,887,3,2013/12/31
418,928,3,2013/12/31
418,977,3,2013/12/31
418,2042,3,2013/12/31
418,2048,3,2013/12/31
418,2069,3,2013/12/31
418,2153,3,2013/12/31
418,2174,3,2013/12/31
418,2185,3,2013/12/31
418,2268,3,2013/12/31
418,2305,3,2013/12/31
418,2308,3,2013/12/31
418,2368,3,2013/12/31
418,2501,3,2013/12/31
418,2626,3,2013/12/31
418,300015,3,2013/12/31
418,300034,3,2013/12/31
418,300043,3,2013/12/31
418,300078,3,2013/12/31
418,300291,3,2013/12/31
418,600038,3,2013/12/31
418,600171,3,2013/12/31
418,600198,3,2013/12/31
418,600261,3,2013/12/31
418,600522,3,2013/12/31
418,600713,3,2013/12/31
418,600729,3,2013/12/31
418,600756,3,2013/12/31
418,600763,3,2013/12/31
418,600893,3,2013/12/31
418,601928,3,2013/12/31
418,601933,3,2013/12/31
418,601965,3,2013/12/31
581,418,3,2013/12/31
581,848,3,2013/12/31
581,887,3,2013/12/31
581,928,3,2013/12/31
581,977,3,2013/12/31
581,2042,3,2013/12/31
581,2048,3,2013/12/31
581,2069,3,2013/12/31
581,2153,3,2013/12/31
581,2174,3,2013/12/31
581,2185,3,2013/12/31
581,2268,3,2013/12/31
581,2305,3,2013/12/31
581,2308,3,2013/12/31
581,2368,3,2013/12/31
581,2501,3,2013/12/31
581,2626,3,2013/12/31
581,300015,3,2013/12/31
581,300034,3,2013/12/31
581,300043,3,2013/12/31
581,300078,3,2013/12/31
581,300291,3,2013/12/31
581,600038,3,2013/12/31
581,600171,3,2013/12/31
581,600198,3,2013/12/31
581,600261,3,2013/12/31
581,600522,3,2013/12/31
581,600713,3,2013/12/31
581,600729,3,2013/12/31
581,600756,3,2013/12/31
581,600763,3,2013/12/31
581,600893,3,2013/12/31
581,601928,3,2013/12/31
581,601933,3,2013/12/31
581,601965,3,2013/12/31
848,418,3,2013/12/31
848,581,3,2013/12/31
848,887,3,2013/12/31
848,928,3,2013/12/31
848,977,3,2013/12/31
848,2042,3,2013/12/31
848,2048,3,2013/12/31
848,2069,3,2013/12/31
848,2153,3,2013/12/31
848,2174,3,2013/12/31
848,2185,3,2013/12/31
848,2268,3,2013/12/31
848,2305,3,2013/12/31
848,2308,3,2013/12/31
848,2368,3,2013/12/31
848,2501,3,2013/12/31
848,2626,3,2013/12/31
848,300015,3,2013/12/31
848,300034,3,2013/12/31
848,300043,3,2013/12/31
848,300078,3,2013/12/31
848,300291,3,2013/12/31
848,600038,3,2013/12/31
848,600171,3,2013/12/31
848,600198,3,2013/12/31
848,600261,3,2013/12/31
848,600522,3,2013/12/31
848,600713,3,2013/12/31
848,600729,3,2013/12/31
848,600756,3,2013/12/31
848,600763,3,2013/12/31
848,600893,3,2013/12/31
848,601928,3,2013/12/31
848,601933,3,2013/12/31
848,601965,3,2013/12/31
887,418,3,2013/12/31
887,581,3,2013/12/31
887,848,3,2013/12/31
887,928,3,2013/12/31
887,977,3,2013/12/31
887,2042,3,2013/12/31
887,2048,3,2013/12/31
887,2069,3,2013/12/31
887,2153,3,2013/12/31
887,2174,3,2013/12/31
887,2185,3,2013/12/31
887,2268,3,2013/12/31
887,2305,3,2013/12/31
887,2308,3,2013/12/31
887,2368,3,2013/12/31
887,2501,3,2013/12/31
887,2626,3,2013/12/31
887,300015,3,2013/12/31
887,300034,3,2013/12/31
887,300043,3,2013/12/31
887,300078,3,2013/12/31
887,300291,3,2013/12/31
887,600038,3,2013/12/31
887,600171,3,2013/12/31
887,600198,3,2013/12/31
887,600261,3,2013/12/31
887,600522,3,2013/12/31
887,600713,3,2013/12/31
887,600729,3,2013/12/31
887,600756,3,2013/12/31
887,600763,3,2013/12/31
887,600893,3,2013/12/31
887,601928,3,2013/12/31
887,601933,3,2013/12/31
887,601965,3,2013/12/31
928,418,3,2013/12/31
928,581,3,2013/12/31
928,848,3,2013/12/31
928,887,3,2013/12/31
928,977,3,2013/12/31
928,2042,3,2013/12/31
928,2048,3,2013/12/31
928,2069,3,2013/12/31
928,2153,3,2013/12/31
928,2174,3,2013/12/31
928,2185,3,2013/12/31
928,2268,3,2013/12/31
928,2305,3,2013/12/31
928,2308,3,2013/12/31
928,2368,3,2013/12/31
928,2501,3,2013/12/31
928,2626,3,2013/12/31
928,300015,3,2013/12/31
928,300034,3,2013/12/31
928,300043,3,2013/12/31
928,300078,3,2013/12/31
928,300291,3,2013/12/31
928,600038,3,2013/12/31
928,600171,3,2013/12/31
928,600198,3,2013/12/31
928,600261,3,2013/12/31
928,600522,3,2013/12/31
928,600713,3,2013/12/31
928,600729,3,2013/12/31
928,600756,3,2013/12/31
928,600763,3,2013/12/31
928,600893,3,2013/12/31
928,601928,3,2013/12/31
928,601933,3,2013/12/31
928,601965,3,2013/12/31
977,418,3,2013/12/31
977,581,3,2013/12/31
977,848,3,2013/12/31
977,887,3,2013/12/31
977,928,3,2013/12/31
977,2042,3,2013/12/31
977,2048,3,2013/12/31
977,2069,3,2013/12/31
977,2153,3,2013/12/31
977,2174,3,2013/12/31
977,2185,3,2013/12/31
977,2268,3,2013/12/31
977,2305,3,2013/12/31
977,2308,3,2013/12/31
977,2368,3,2013/12/31
977,2501,3,2013/12/31
977,2626,3,2013/12/31
977,300015,3,2013/12/31
977,300034,3,2013/12/31
977,300043,3,2013/12/31
977,300078,3,2013/12/31
977,300291,3,2013/12/31
977,600038,3,2013/12/31
977,600171,3,2013/12/31
977,600198,3,2013/12/31
977,600261,3,2013/12/31
977,600522,3,2013/12/31
977,600713,3,2013/12/31
977,600729,3,2013/12/31
977,600756,3,2013/12/31
977,600763,3,2013/12/31
977,600893,3,2013/12/31
977,601928,3,2013/12/31
977,601933,3,2013/12/31
977,601965,3,2013/12/31
2042,418,3,2013/12/31
2042,581,3,2013/12/31
2042,848,3,2013/12/31
2042,887,3,2013/12/31
2042,928,3,2013/12/31
2042,977,3,2013/12/31
2042,2048,3,2013/12/31
2042,2069,3,2013/12/31
2042,2153,3,2013/12/31
2042,2174,3,2013/12/31
2042,2185,3,2013/12/31
2042,2268,3,2013/12/31
2042,2305,3,2013/12/31
2042,2308,3,2013/12/31
2042,2368,3,2013/12/31
2042,2501,3,2013/12/31
2042,2626,3,2013/12/31
2042,300015,3,2013/12/31
2042,300034,3,2013/12/31
2042,300043,3,2013/12/31
2042,300078,3,2013/12/31
2042,300291,3,2013/12/31
2042,600038,3,2013/12/31
2042,600171,3,2013/12/31
2042,600198,3,2013/12/31
2042,600261,3,2013/12/31
2042,600522,3,2013/12/31
2042,600713,3,2013/12/31
2042,600729,3,2013/12/31
2042,600756,3,2013/12/31
2042,600763,3,2013/12/31
2042,600893,3,2013/12/31
2042,601928,3,2013/12/31
2042,601933,3,2013/12/31
2042,601965,3,2013/12/31
2048,418,3,2013/12/31
2048,581,3,2013/12/31
2048,848,3,2013/12/31
2048,887,3,2013/12/31
2048,928,3,2013/12/31
2048,977,3,2013/12/31
2048,2042,3,2013/12/31
2048,2069,3,2013/12/31
2048,2153,3,2013/12/31
2048,2174,3,2013/12/31
2048,2185,3,2013/12/31
2048,2268,3,2013/12/31
2048,2305,3,2013/12/31
2048,2308,3,2013/12/31
2048,2368,3,2013/12/31
2048,2501,3,2013/12/31
2048,2626,3,2013/12/31
2048,300015,3,2013/12/31
2048,300034,3,2013/12/31
2048,300043,3,2013/12/31
2048,300078,3,2013/12/31
2048,300291,3,2013/12/31
2048,600038,3,2013/12/31
2048,600171,3,2013/12/31
2048,600198,3,2013/12/31
2048,600261,3,2013/12/31
2048,600522,3,2013/12/31
2048,600713,3,2013/12/31
2048,600729,3,2013/12/31
2048,600756,3,2013/12/31
2048,600763,3,2013/12/31
2048,600893,3,2013/12/31
2048,601928,3,2013/12/31
2048,601933,3,2013/12/31
2048,601965,3,2013/12/31
2069,418,3,2013/12/31
2069,581,3,2013/12/31
2069,848,3,2013/12/31
2069,887,3,2013/12/31
2069,928,3,2013/12/31
2069,977,3,2013/12/31
2069,2042,3,2013/12/31
2069,2048,3,2013/12/31
2069,2153,3,2013/12/31
2069,2174,3,2013/12/31
2069,2185,3,2013/12/31
2069,2268,3,2013/12/31
2069,2305,3,2013/12/31
2069,2308,3,2013/12/31
2069,2368,3,2013/12/31
2069,2501,3,2013/12/31
2069,2626,3,2013/12/31
2069,300015,3,2013/12/31
2069,300034,3,2013/12/31
2069,300043,3,2013/12/31
2069,300078,3,2013/12/31
2069,300291,3,2013/12/31
2069,600038,3,2013/12/31
2069,600171,3,2013/12/31
2069,600198,3,2013/12/31
2069,600261,3,2013/12/31
2069,600522,3,2013/12/31
2069,600713,3,2013/12/31
2069,600729,3,2013/12/31
2069,600756,3,2013/12/31
2069,600763,3,2013/12/31
2069,600893,3,2013/12/31
2069,601928,3,2013/12/31
2069,601933,3,2013/12/31
2069,601965,3,2013/12/31
2153,418,3,2013/12/31
2153,581,3,2013/12/31
2153,848,3,2013/12/31
2153,887,3,2013/12/31
2153,928,3,2013/12/31
2153,977,3,2013/12/31
2153,2042,3,2013/12/31
2153,2048,3,2013/12/31
2153,2069,3,2013/12/31
2153,2174,3,2013/12/31
2153,2185,3,2013/12/31
2153,2268,3,2013/12/31
2153,2305,3,2013/12/31
2153,2308,3,2013/12/31
2153,2368,3,2013/12/31
2153,2501,3,2013/12/31
2153,2626,3,2013/12/31
2153,300015,3,2013/12/31
2153,300034,3,2013/12/31
2153,300043,3,2013/12/31
2153,300078,3,2013/12/31
2153,300291,3,2013/12/31
2153,600038,3,2013/12/31
2153,600171,3,2013/12/31
2153,600198,3,2013/12/31
2153,600261,3,2013/12/31
2153,600522,3,2013/12/31
2153,600713,3,2013/12/31
2153,600729,3,2013/12/31
2153,600756,3,2013/12/31
2153,600763,3,2013/12/31
2153,600893,3,2013/12/31
2153,601928,3,2013/12/31
2153,601933,3,2013/12/31
2153,601965,3,2013/12/31
2174,418,3,2013/12/31
2174,581,3,2013/12/31
2174,848,3,2013/12/31
2174,887,3,2013/12/31
2174,928,3,2013/12/31
2174,977,3,2013/12/31
2174,2042,3,2013/12/31
2174,2048,3,2013/12/31
2174,2069,3,2013/12/31
2174,2153,3,2013/12/31
2174,2185,3,2013/12/31
2174,2268,3,2013/12/31
2174,2305,3,2013/12/31
2174,2308,3,2013/12/31
2174,2368,3,2013/12/31
2174,2501,3,2013/12/31
2174,2626,3,2013/12/31
2174,300015,3,2013/12/31
2174,300034,3,2013/12/31
2174,300043,3,2013/12/31
2174,300078,3,2013/12/31
2174,300291,3,2013/12/31
2174,600038,3,2013/12/31
2174,600171,3,2013/12/31
2174,600198,3,2013/12/31
2174,600261,3,2013/12/31
2174,600522,3,2013/12/31
2174,600713,3,2013/12/31
2174,600729,3,2013/12/31
2174,600756,3,2013/12/31
2174,600763,3,2013/12/31
2174,600893,3,2013/12/31
2174,601928,3,2013/12/31
2174,601933,3,2013/12/31
2174,601965,3,2013/12/31
2185,418,3,2013/12/31
2185,581,3,2013/12/31
2185,848,3,2013/12/31
2185,887,3,2013/12/31
2185,928,3,2013/12/31
2185,977,3,2013/12/31
2185,2042,3,2013/12/31
2185,2048,3,2013/12/31
2185,2069,3,2013/12/31
2185,2153,3,2013/12/31
2185,2174,3,2013/12/31
2185,2268,3,2013/12/31
2185,2305,3,2013/12/31
2185,2308,3,2013/12/31
2185,2368,3,2013/12/31
2185,2501,3,2013/12/31
2185,2626,3,2013/12/31
2185,300015,3,2013/12/31
2185,300034,3,2013/12/31
2185,300043,3,2013/12/31
2185,300078,3,2013/12/31
2185,300291,3,2013/12/31
2185,600038,3,2013/12/31
2185,600171,3,2013/12/31
2185,600198,3,2013/12/31
2185,600261,3,2013/12/31
2185,600522,3,2013/12/31
2185,600713,3,2013/12/31
2185,600729,3,2013/12/31
2185,600756,3,2013/12/31
2185,600763,3,2013/12/31
2185,600893,3,2013/12/31
2185,601928,3,2013/12/31
2185,601933,3,2013/12/31
2185,601965,3,2013/12/31
2268,418,3,2013/12/31
2268,581,3,2013/12/31
2268,848,3,2013/12/31
2268,887,3,2013/12/31
2268,928,3,2013/12/31
2268,977,3,2013/12/31
2268,2042,3,2013/12/31
2268,2048,3,2013/12/31
2268,2069,3,2013/12/31
2268,2153,3,2013/12/31
2268,2174,3,2013/12/31
2268,2185,3,2013/12/31
2268,2305,3,2013/12/31
2268,2308,3,2013/12/31
2268,2368,3,2013/12/31
2268,2501,3,2013/12/31
2268,2626,3,2013/12/31
2268,300015,3,2013/12/31
2268,300034,3,2013/12/31
2268,300043,3,2013/12/31
2268,300078,3,2013/12/31
2268,300291,3,2013/12/31
2268,600038,3,2013/12/31
2268,600171,3,2013/12/31
2268,600198,3,2013/12/31
2268,600261,3,2013/12/31
2268,600522,3,2013/12/31
2268,600713,3,2013/12/31
2268,600729,3,2013/12/31
2268,600756,3,2013/12/31
2268,600763,3,2013/12/31
2268,600893,3,2013/12/31
2268,601928,3,2013/12/31
2268,601933,3,2013/12/31
2268,601965,3,2013/12/31
2305,418,3,2013/12/31
2305,581,3,2013/12/31
2305,848,3,2013/12/31
2305,887,3,2013/12/31
2305,928,3,2013/12/31
2305,977,3,2013/12/31
2305,2042,3,2013/12/31
2305,2048,3,2013/12/31
2305,2069,3,2013/12/31
2305,2153,3,2013/12/31
2305,2174,3,2013/12/31
2305,2185,3,2013/12/31
2305,2268,3,2013/12/31
2305,2308,3,2013/12/31
2305,2368,3,2013/12/31
2305,2501,3,2013/12/31
2305,2626,3,2013/12/31
2305,300015,3,2013/12/31
2305,300034,3,2013/12/31
2305,300043,3,2013/12/31
2305,300078,3,2013/12/31
2305,300291,3,2013/12/31
2305,600038,3,2013/12/31
2305,600171,3,2013/12/31
2305,600198,3,2013/12/31
2305,600261,3,2013/12/31
2305,600522,3,2013/12/31
2305,600713,3,2013/12/31
2305,600729,3,2013/12/31
2305,600756,3,2013/12/31
2305,600763,3,2013/12/31
2305,600893,3,2013/12/31
2305,601928,3,2013/12/31
2305,601933,3,2013/12/31
2305,601965,3,2013/12/31
2308,418,3,2013/12/31
2308,581,3,2013/12/31
2308,848,3,2013/12/31
2308,887,3,2013/12/31
2308,928,3,2013/12/31
2308,977,3,2013/12/31
2308,2042,3,2013/12/31
2308,2048,3,2013/12/31
2308,2069,3,2013/12/31
2308,2153,3,2013/12/31
2308,2174,3,2013/12/31
2308,2185,3,2013/12/31
2308,2268,3,2013/12/31
2308,2305,3,2013/12/31
2308,2368,3,2013/12/31
2308,2501,3,2013/12/31
2308,2626,3,2013/12/31
2308,300015,3,2013/12/31
2308,300034,3,2013/12/31
2308,300043,3,2013/12/31
2308,300078,3,2013/12/31
2308,300291,3,2013/12/31
2308,600038,3,2013/12/31
2308,600171,3,2013/12/31
2308,600198,3,2013/12/31
2308,600261,3,2013/12/31
2308,600522,3,2013/12/31
2308,600713,3,2013/12/31
2308,600729,3,2013/12/31
2308,600756,3,2013/12/31
2308,600763,3,2013/12/31
2308,600893,3,2013/12/31
2308,601928,3,2013/12/31
2308,601933,3,2013/12/31
2308,601965,3,2013/12/31
2368,418,3,2013/12/31
2368,581,3,2013/12/31
2368,848,3,2013/12/31
2368,887,3,2013/12/31
2368,928,3,2013/12/31
2368,977,3,2013/12/31
2368,2042,3,2013/12/31
2368,2048,3,2013/12/31
2368,2069,3,2013/12/31
2368,2153,3,2013/12/31
2368,2174,3,2013/12/31
2368,2185,3,2013/12/31
2368,2268,3,2013/12/31
2368,2305,3,2013/12/31
2368,2308,3,2013/12/31
2368,2501,3,2013/12/31
2368,2626,3,2013/12/31
2368,300015,3,2013/12/31
2368,300034,3,2013/12/31
2368,300043,3,2013/12/31
2368,300078,3,2013/12/31
2368,300291,3,2013/12/31
2368,600038,3,2013/12/31
2368,600171,3,2013/12/31
2368,600198,3,2013/12/31
2368,600261,3,2013/12/31
2368,600522,3,2013/12/31
2368,600713,3,2013/12/31
2368,600729,3,2013/12/31
2368,600756,3,2013/12/31
2368,600763,3,2013/12/31
2368,600893,3,2013/12/31
2368,601928,3,2013/12/31
2368,601933,3,2013/12/31
2368,601965,3,2013/12/31
2501,418,3,2013/12/31
2501,581,3,2013/12/31
2501,848,3,2013/12/31
2501,887,3,2013/12/31
2501,928,3,2013/12/31
2501,977,3,2013/12/31
2501,2042,3,2013/12/31
2501,2048,3,2013/12/31
2501,2069,3,2013/12/31
2501,2153,3,2013/12/31
2501,2174,3,2013/12/31
2501,2185,3,2013/12/31
2501,2268,3,2013/12/31
2501,2305,3,2013/12/31
2501,2308,3,2013/12/31
2501,2368,3,2013/12/31
2501,2626,3,2013/12/31
2501,300015,3,2013/12/31
2501,300034,3,2013/12/31
2501,300043,3,2013/12/31
2501,300078,3,2013/12/31
2501,300291,3,2013/12/31
2501,600038,3,2013/12/31
2501,600171,3,2013/12/31
2501,600198,3,2013/12/31
2501,600261,3,2013/12/31
2501,600522,3,2013/12/31
2501,600713,3,2013/12/31
2501,600729,3,2013/12/31
2501,600756,3,2013/12/31
2501,600763,3,2013/12/31
2501,600893,3,2013/12/31
2501,601928,3,2013/12/31
2501,601933,3,2013/12/31
2501,601965,3,2013/12/31
2626,418,3,2013/12/31
2626,581,3,2013/12/31
2626,848,3,2013/12/31
2626,887,3,2013/12/31
2626,928,3,2013/12/31
2626,977,3,2013/12/31
2626,2042,3,2013/12/31
2626,2048,3,2013/12/31
2626,2069,3,2013/12/31
2626,2153,3,2013/12/31
2626,2174,3,2013/12/31
2626,2185,3,2013/12/31
2626,2268,3,2013/12/31
2626,2305,3,2013/12/31
2626,2308,3,2013/12/31
2626,2368,3,2013/12/31
2626,2501,3,2013/12/31
2626,300015,3,2013/12/31
2626,300034,3,2013/12/31
2626,300043,3,2013/12/31
2626,300078,3,2013/12/31
2626,300291,3,2013/12/31
2626,600038,3,2013/12/31
2626,600171,3,2013/12/31
2626,600198,3,2013/12/31
2626,600261,3,2013/12/31
2626,600522,3,2013/12/31
2626,600713,3,2013/12/31
2626,600729,3,2013/12/31
2626,600756,3,2013/12/31
2626,600763,3,2013/12/31
2626,600893,3,2013/12/31
2626,601928,3,2013/12/31
2626,601933,3,2013/12/31
2626,601965,3,2013/12/31
300015,418,3,2013/12/31
300015,581,3,2013/12/31
300015,848,3,2013/12/31
300015,887,3,2013/12/31
300015,928,3,2013/12/31
300015,977,3,2013/12/31
300015,2042,3,2013/12/31
300015,2048,3,2013/12/31
300015,2069,3,2013/12/31
300015,2153,3,2013/12/31
300015,2174,3,2013/12/31
300015,2185,3,2013/12/31
300015,2268,3,2013/12/31
300015,2305,3,2013/12/31
300015,2308,3,2013/12/31
300015,2368,3,2013/12/31
300015,2501,3,2013/12/31
300015,2626,3,2013/12/31
300015,300034,3,2013/12/31
300015,300043,3,2013/12/31
300015,300078,3,2013/12/31
300015,300291,3,2013/12/31
300015,600038,3,2013/12/31
300015,600171,3,2013/12/31
300015,600198,3,2013/12/31
300015,600261,3,2013/12/31
300015,600522,3,2013/12/31
300015,600713,3,2013/12/31
300015,600729,3,2013/12/31
300015,600756,3,2013/12/31
300015,600763,3,2013/12/31
300015,600893,3,2013/12/31
300015,601928,3,2013/12/31
300015,601933,3,2013/12/31
300015,601965,3,2013/12/31
300034,418,3,2013/12/31
300034,581,3,2013/12/31
300034,848,3,2013/12/31
300034,887,3,2013/12/31
300034,928,3,2013/12/31
300034,977,3,2013/12/31
300034,2042,3,2013/12/31
300034,2048,3,2013/12/31
300034,2069,3,2013/12/31
300034,2153,3,2013/12/31
300034,2174,3,2013/12/31
300034,2185,3,2013/12/31
300034,2268,3,2013/12/31
300034,2305,3,2013/12/31
300034,2308,3,2013/12/31
300034,2368,3,2013/12/31
300034,2501,3,2013/12/31
300034,2626,3,2013/12/31
300034,300015,3,2013/12/31
300034,300043,3,2013/12/31
300034,300078,3,2013/12/31
300034,300291,3,2013/12/31
300034,600038,3,2013/12/31
300034,600171,3,2013/12/31
300034,600198,3,2013/12/31
300034,600261,3,2013/12/31
300034,600522,3,2013/12/31
300034,600713,3,2013/12/31
300034,600729,3,2013/12/31
300034,600756,3,2013/12/31
300034,600763,3,2013/12/31
300034,600893,3,2013/12/31
300034,601928,3,2013/12/31
300034,601933,3,2013/12/31
300034,601965,3,2013/12/31
300043,418,3,2013/12/31
300043,581,3,2013/12/31
300043,848,3,2013/12/31
300043,887,3,2013/12/31
300043,928,3,2013/12/31
300043,977,3,2013/12/31
300043,2042,3,2013/12/31
300043,2048,3,2013/12/31
300043,2069,3,2013/12/31
300043,2153,3,2013/12/31
300043,2174,3,2013/12/31
300043,2185,3,2013/12/31
300043,2268,3,2013/12/31
300043,2305,3,2013/12/31
300043,2308,3,2013/12/31
300043,2368,3,2013/12/31
300043,2501,3,2013/12/31
300043,2626,3,2013/12/31
300043,300015,3,2013/12/31
300043,300034,3,2013/12/31
300043,300078,3,2013/12/31
300043,300291,3,2013/12/31
300043,600038,3,2013/12/31
300043,600171,3,2013/12/31
300043,600198,3,2013/12/31
300043,600261,3,2013/12/31
300043,600522,3,2013/12/31
300043,600713,3,2013/12/31
300043,600729,3,2013/12/31
300043,600756,3,2013/12/31
300043,600763,3,2013/12/31
300043,600893,3,2013/12/31
300043,601928,3,2013/12/31
300043,601933,3,2013/12/31
300043,601965,3,2013/12/31
300078,418,3,2013/12/31
300078,581,3,2013/12/31
300078,848,3,2013/12/31
300078,887,3,2013/12/31
300078,928,3,2013/12/31
300078,977,3,2013/12/31
300078,2042,3,2013/12/31
300078,2048,3,2013/12/31
300078,2069,3,2013/12/31
300078,2153,3,2013/12/31
300078,2174,3,2013/12/31
300078,2185,3,2013/12/31
300078,2268,3,2013/12/31
300078,2305,3,2013/12/31
300078,2308,3,2013/12/31
300078,2368,3,2013/12/31
300078,2501,3,2013/12/31
300078,2626,3,2013/12/31
300078,300015,3,2013/12/31
300078,300034,3,2013/12/31
300078,300043,3,2013/12/31
300078,300291,3,2013/12/31
300078,600038,3,2013/12/31
300078,600171,3,2013/12/31
300078,600198,3,2013/12/31
300078,600261,3,2013/12/31
300078,600522,3,2013/12/31
300078,600713,3,2013/12/31
300078,600729,3,2013/12/31
300078,600756,3,2013/12/31
300078,600763,3,2013/12/31
300078,600893,3,2013/12/31
300078,601928,3,2013/12/31
300078,601933,3,2013/12/31
300078,601965,3,2013/12/31
300291,418,3,2013/12/31
300291,581,3,2013/12/31
300291,848,3,2013/12/31
300291,887,3,2013/12/31
300291,928,3,2013/12/31
300291,977,3,2013/12/31
300291,2042,3,2013/12/31
300291,2048,3,2013/12/31
300291,2069,3,2013/12/31
300291,2153,3,2013/12/31
300291,2174,3,2013/12/31
300291,2185,3,2013/12/31
300291,2268,3,2013/12/31
300291,2305,3,2013/12/31
300291,2308,3,2013/12/31
300291,2368,3,2013/12/31
300291,2501,3,2013/12/31
300291,2626,3,2013/12/31
300291,300015,3,2013/12/31
300291,300034,3,2013/12/31
300291,300043,3,2013/12/31
300291,300078,3,2013/12/31
300291,600038,3,2013/12/31
300291,600171,3,2013/12/31
300291,600198,3,2013/12/31
300291,600261,3,2013/12/31
300291,600522,3,2013/12/31
300291,600713,3,2013/12/31
300291,600729,3,2013/12/31
300291,600756,3,2013/12/31
300291,600763,3,2013/12/31
300291,600893,3,2013/12/31
300291,601928,3,2013/12/31
300291,601933,3,2013/12/31
300291,601965,3,2013/12/31
600038,418,3,2013/12/31
600038,581,3,2013/12/31
600038,848,3,2013/12/31
600038,887,3,2013/12/31
600038,928,3,2013/12/31
600038,977,3,2013/12/31
600038,2042,3,2013/12/31
600038,2048,3,2013/12/31
600038,2069,3,2013/12/31
600038,2153,3,2013/12/31
600038,2174,3,2013/12/31
600038,2185,3,2013/12/31
600038,2268,3,2013/12/31
600038,2305,3,2013/12/31
600038,2308,3,2013/12/31
600038,2368,3,2013/12/31
600038,2501,3,2013/12/31
600038,2626,3,2013/12/31
600038,300015,3,2013/12/31
600038,300034,3,2013/12/31
600038,300043,3,2013/12/31
600038,300078,3,2013/12/31
600038,300291,3,2013/12/31
600038,600171,3,2013/12/31
600038,600198,3,2013/12/31
600038,600261,3,2013/12/31
600038,600522,3,2013/12/31
600038,600713,3,2013/12/31
600038,600729,3,2013/12/31
600038,600756,3,2013/12/31
600038,600763,3,2013/12/31
600038,600893,3,2013/12/31
600038,601928,3,2013/12/31
600038,601933,3,2013/12/31
600038,601965,3,2013/12/31
600171,418,3,2013/12/31
600171,581,3,2013/12/31
600171,848,3,2013/12/31
600171,887,3,2013/12/31
600171,928,3,2013/12/31
600171,977,3,2013/12/31
600171,2042,3,2013/12/31
600171,2048,3,2013/12/31
600171,2069,3,2013/12/31
600171,2153,3,2013/12/31
600171,2174,3,2013/12/31
600171,2185,3,2013/12/31
600171,2268,3,2013/12/31
600171,2305,3,2013/12/31
600171,2308,3,2013/12/31
600171,2368,3,2013/12/31
600171,2501,3,2013/12/31
600171,2626,3,2013/12/31
600171,300015,3,2013/12/31
600171,300034,3,2013/12/31
600171,300043,3,2013/12/31
600171,300078,3,2013/12/31
600171,300291,3,2013/12/31
600171,600038,3,2013/12/31
600171,600198,3,2013/12/31
600171,600261,3,2013/12/31
600171,600522,3,2013/12/31
600171,600713,3,2013/12/31
600171,600729,3,2013/12/31
600171,600756,3,2013/12/31
600171,600763,3,2013/12/31
600171,600893,3,2013/12/31
600171,601928,3,2013/12/31
600171,601933,3,2013/12/31
600171,601965,3,2013/12/31
600198,418,3,2013/12/31
600198,581,3,2013/12/31
600198,848,3,2013/12/31
600198,887,3,2013/12/31
600198,928,3,2013/12/31
600198,977,3,2013/12/31
600198,2042,3,2013/12/31
600198,2048,3,2013/12/31
600198,2069,3,2013/12/31
600198,2153,3,2013/12/31
600198,2174,3,2013/12/31
600198,2185,3,2013/12/31
600198,2268,3,2013/12/31
600198,2305,3,2013/12/31
600198,2308,3,2013/12/31
600198,2368,3,2013/12/31
600198,2501,3,2013/12/31
600198,2626,3,2013/12/31
600198,300015,3,2013/12/31
600198,300034,3,2013/12/31
600198,300043,3,2013/12/31
600198,300078,3,2013/12/31
600198,300291,3,2013/12/31
600198,600038,3,2013/12/31
600198,600171,3,2013/12/31
600198,600261,3,2013/12/31
600198,600522,3,2013/12/31
600198,600713,3,2013/12/31
600198,600729,3,2013/12/31
600198,600756,3,2013/12/31
600198,600763,3,2013/12/31
600198,600893,3,2013/12/31
600198,601928,3,2013/12/31
600198,601933,3,2013/12/31
600198,601965,3,2013/12/31
600261,418,3,2013/12/31
600261,581,3,2013/12/31
600261,848,3,2013/12/31
600261,887,3,2013/12/31
600261,928,3,2013/12/31
600261,977,3,2013/12/31
600261,2042,3,2013/12/31
600261,2048,3,2013/12/31
600261,2069,3,2013/12/31
600261,2153,3,2013/12/31
600261,2174,3,2013/12/31
600261,2185,3,2013/12/31
600261,2268,3,2013/12/31
600261,2305,3,2013/12/31
600261,2308,3,2013/12/31
600261,2368,3,2013/12/31
600261,2501,3,2013/12/31
600261,2626,3,2013/12/31
600261,300015,3,2013/12/31
600261,300034,3,2013/12/31
600261,300043,3,2013/12/31
600261,300078,3,2013/12/31
600261,300291,3,2013/12/31
600261,600038,3,2013/12/31
600261,600171,3,2013/12/31
600261,600198,3,2013/12/31
600261,600522,3,2013/12/31
600261,600713,3,2013/12/31
600261,600729,3,2013/12/31
600261,600756,3,2013/12/31
600261,600763,3,2013/12/31
600261,600893,3,2013/12/31
600261,601928,3,2013/12/31
